blocker_220,S000804150,100.000,15,15,21
blocker_221,S000804150,100.000,15,15,21
blocker_222,S000804150,100.000,15,15,21
blocker_223,S000804150,100.000,15,15,21
blocker_224,S001301129,100.000,15,15,21
blocker_225,S001301129,100.000,15,15,21
blocker_226,S000804150,100.000,15,15,21
blocker_227,S000804150,100.000,15,15,21
blocker_228,S000804150,100.000,15,15,21
blocker_229,S000804150,100.000,15,15,21
blocker_230,S000804150,100.000,15,15,21
blocker_231,S000804150,100.000,15,15,21
blocker_232,S001991142,100.000,15,15,21
blocker_233,S000804150,100.000,15,15,21
blocker_234,S001592179,100.000,15,15,21
blocker_235,S001592179,100.000,15,15,21
blocker_236,S001592179,100.000,15,15,21
blocker_237,S004438746,100.000,15,15,21
blocker_238,S004438746,100.000,15,15,21
blocker_239,S004583588,100.000,15,15,21
blocker_240,S004583588,100.000,15,15,21
blocker_241,S004601235,100.000,15,15,21
blocker_242,S004601235,100.000,15,15,21
blocker_243,S004601235,100.000,15,15,21
blocker_244,S004601235,100.000,15,15,21
blocker_245,S004601235,100.000,15,15,21
blocker_246,S004601235,100.000,15,15,21
blocker_247,S004601235,100.000,15,15,21
blocker_248,S004601235,100.000,15,15,21
blocker_249,S004601235,100.000,15,15,21
blocker_250,S004601235,100.000,15,15,21
blocker_251,S004601235,100.000,15,15,21
blocker_252,S004601235,100.000,15,15,21
blocker_253,S004601235,100.000,15,15,21
blocker_254,S004602260,100.000,15,15,21
blocker_255,S004602260,100.000,15,15,21
blocker_256,S004602260,100.000,15,15,21
blocker_257,S004602263,100.000,15,15,21
blocker_258,S004602263,100.000,15,15,21
blocker_259,S004602263,100.000,15,15,21
blocker_260,S004602263,100.000,15,15,21
blocker_261,S004602263,100.000,15,15,21
blocker_262,S004602263,100.000,15,15,21
blocker_263,S004602263,100.000,15,15,21
blocker_264,S004602263,100.000,15,15,21
blocker_265,S004602263,100.000,15,15,21
blocker_266,S004602263,100.000,15,15,21
blocker_267,S004602263,100.000,15,15,21
blocker_268,S004602263,100.000,15,15,21
blocker_269,S004601235,100.000,15,15,21
blocker_270,S004600853,100.000,15,15,21
blocker_271,S004600853,100.000,15,15,21
blocker_272,S004600853,100.000,15,15,21
blocker_273,S004600853,100.000,15,15,21
blocker_274,S000804150,100.000,15,15,21
blocker_275,S000804150,100.000,15,15,21
blocker_276,S000804150,100.000,15,15,21
blocker_277,S000804150,100.000,15,15,21
blocker_278,S000804150,100.000,15,15,21
blocker_279,S000804150,100.000,15,15,21
blocker_280,S000804150,100.000,15,15,21
blocker_281,S000804150,100.000,15,15,21
blocker_282,S000804150,100.000,15,15,21
blocker_283,S000804150,100.000,15,15,21
blocker_284,S000804150,100.000,15,15,21
blocker_285,S000804150,100.000,15,15,21
blocker_286,S000804150,100.000,15,15,21
blocker_287,S000804150,100.000,15,15,21
blocker_288,S000804150,100.000,15,15,21
blocker_289,S004575482,100.000,15,15,21
blocker_290,S004575482,100.000,15,15,21
blocker_291,S004575482,100.000,15,15,21
blocker_292,S004570686,100.000,15,15,21
blocker_293,S004570686,100.000,15,15,21
blocker_294,S004570686,100.000,15,15,21
blocker_295,S004570686,100.000,15,15,21
blocker_296,S004579617,100.000,15,15,21
blocker_297,S004579617,100.000,15,15,21
blocker_298,S004600674,100.000,15,15,21
blocker_299,S004572692,100.000,15,15,21
blocker_300,S004572692,100.000,15,15,21
blocker_301,S004572692,100.000,15,15,21
blocker_302,S002744107,100.000,15,15,21
blocker_303,S004457175,100.000,15,14,75
blocker_304,S002029997,100.000,15,15,21
blocker_305,S004457025,100.000,15,14,75
blocker_306,S004457025,100.000,15,15,21
blocker_307,S003451995,100.000,15,15,21
blocker_308,S003451995,100.000,15,15,21
blocker_309,S003451995,100.000,15,15,21
blocker_310,S002885455,100.000,15,15,21
blocker_311,S004373740,100.000,15,15,21
blocker_312,S004373740,100.000,15,14,75
blocker_313,S002398893,100.000,15,13,268
blocker_314,S002398893,100.000,15,13,268
blocker_315,S001285638,100.000,15,13,268
blocker_316,S001285638,100.000,15,13,268
blocker_317,S001285638,100.000,15,13,268
blocker_318,S001072752,100.000,15,13,268
blocker_319,S001072752,100.000,15,14,75
blocker_320,S001072752,100.000,15,15,21
blocker_321,S001072752,100.000,15,14,75
blocker_322,S001072752,100.000,15,13,268
blocker_323,S002013931,100.000,15,13,268
blocker_324,S002013931,100.000,15,14,75
blocker_325,S002013931,100.000,15,15,21
blocker_326,S002013931,100.000,15,14,75
blocker_327,S001911745,100.000,15,14,75
blocker_328,S001911745,100.000,15,15,21
blocker_329,S001911745,100.000,15,14,75
blocker_330,S000338590,100.000,15,14,75
blocker_331,S003771997,100.000,15,14,75
blocker_332,S003771997,100.000,15,14,75
blocker_333,S003424877,100.000,15,14,75
blocker_334,S002324356,100.000,15,14,75
blocker_335,S002324356,100.000,15,14,75
blocker_336,S001218603,100.000,15,14,75
blocker_337,S001218603,100.000,15,15,21
blocker_338,S002169259,100.000,15,14,75
blocker_339,S002852638,100.000,15,14,75
blocker_340,S002852638,100.000,15,15,21
blocker_341,S002852638,100.000,15,14,75
blocker_342,S004525456,100.000,15,14,75
blocker_343,S004525456,100.000,15,14,75
blocker_344,S003476998,100.000,15,13,268
blocker_345,S003476998,100.000,15,12,966
blocker_346,S004283916,100.000,15,13,268
blocker_347,S001000900,100.000,15,13,268
blocker_348,S001000900,100.000,15,13,268
blocker_349,S001000900,100.000,15,13,268
blocker_350,S001994440,100.000,15,14,75
blocker_351,S001994440,100.000,15,14,75
blocker_352,S004116614,100.000,15,13,268
blocker_353,S004116614,100.000,15,13,268
blocker_354,S004513030,100.000,15,13,268
blocker_355,S004513030,100.000,15,13,268
blocker_356,S004513030,100.000,15,13,268
blocker_357,S002943757,100.000,15,14,75
blocker_358,S002943757,100.000,15,14,75
blocker_359,S002943757,100.000,15,13,268
blocker_360,S001684553,100.000,15,13,268
blocker_361,S001684553,100.000,15,13,268
blocker_362,S004039126,100.000,15,13,268
blocker_363,S004039126,100.000,15,13,268
blocker_364,S004039126,100.000,15,13,268
blocker_365,S002221118,100.000,15,13,268
blocker_366,S003886911,100.000,15,12,966
blocker_367,S002908944,100.000,15,13,268
blocker_368,S002908944,100.000,15,13,268
blocker_369,S002908944,100.000,15,13,268
blocker_370,S003384506,100.000,15,14,75
blocker_371,S003384506,100.000,15,15,21
blocker_372,S004271677,100.000,15,14,75
blocker_373,S000342387,100.000,15,14,75
blocker_374,S000342387,100.000,15,13,268
blocker_375,S003212916,100.000,15,12,966
blocker_376,S000783555,100.000,15,13,268
blocker_377,S000783555,100.000,15,13,268
blocker_378,S003212956,100.000,15,13,268
blocker_379,S003212956,100.000,15,13,268
blocker_380,S003212956,100.000,15,13,268
blocker_381,S000601188,100.000,15,13,268
blocker_382,S004501684,100.000,15,12,966
blocker_383,S004501684,100.000,15,12,966
blocker_384,S004501684,100.000,15,12,966
blocker_385,S003054832,100.000,15,12,966
blocker_386,S003054832,100.000,15,12,966
blocker_387,S001022735,100.000,15,12,966
blocker_388,S001248893,100.000,15,12,966
blocker_389,S002073851,100.000,15,13,268
blocker_390,S002073851,100.000,15,13,268
blocker_391,S003214470,100.000,15,14,75
blocker_392,S003214470,100.000,15,14,75
blocker_393,S000825822,100.000,15,13,268
blocker_394,S002993386,100.000,15,13,268
blocker_395,S002993386,100.000,15,13,268
blocker_396,S002993386,100.000,15,13,268
blocker_397,S002292077,100.000,15,13,268
blocker_398,S004211653,100.000,15,13,268
blocker_398,S004211653,100.000,15,13,268
blocker_399,S004211653,100.000,15,13,268
blocker_399,S004211653,100.000,15,13,268
blocker_400,S004211653,100.000,15,13,268
blocker_400,S004211653,100.000,15,13,268
blocker_401,S003697501,100.000,15,12,966
blocker_402,S001106112,100.000,15,13,268
blocker_403,S001106112,100.000,15,13,268
blocker_404,S001106112,100.000,15,13,268
blocker_405,S003634220,100.000,15,14,75
blocker_406,S003634220,100.000,15,14,75
blocker_407,S002887436,100.000,15,14,75
blocker_408,S004491778,100.000,15,14,75
blocker_409,S004491778,100.000,15,14,75
blocker_410,S002173234,100.000,15,14,75
blocker_411,S002173234,100.000,15,14,75
blocker_412,S002173234,100.000,15,13,268
blocker_413,S004263843,100.000,15,12,966
blocker_414,S004263843,100.000,15,12,966
blocker_415,S004263843,100.000,15,12,966
blocker_416,S000373063,100.000,15,13,268
blocker_417,S000373063,100.000,15,13,268
blocker_418,S004116175,100.000,15,13,268
blocker_419,S004116175,100.000,15,13,268
blocker_420,S004116175,100.000,15,13,268
blocker_421,S003440403,100.000,15,12,966
blocker_422,S003440403,100.000,15,12,966
blocker_423,S003059729,100.000,15,13,268
blocker_424,S003059729,100.000,15,13,268
blocker_425,S003059729,100.000,15,13,268
blocker_426,S003563632,100.000,15,13,268
blocker_427,S003898012,100.000,15,13,268
blocker_428,S003898012,100.000,15,13,268
blocker_429,S003898012,100.000,15,13,268
blocker_430,S001053060,100.000,15,14,75
blocker_431,S001053060,100.000,15,15,21
blocker_432,S001053060,100.000,15,14,75
blocker_433,S001333804,100.000,15,14,75
blocker_434,S003191995,100.000,15,13,268
blocker_435,S004256025,100.000,15,13,268
blocker_436,S004256025,100.000,15,13,268
blocker_437,S004256025,100.000,15,13,268
blocker_438,S003182586,100.000,15,13,268
blocker_439,S003512744,100.000,15,14,75
blocker_440,S004544457,100.000,15,14,75
blocker_441,S004544457,100.000,15,14,75
blocker_442,S001684556,100.000,15,14,75
blocker_443,S000019689,100.000,15,14,75
blocker_444,S000019689,100.000,15,14,75
blocker_445,S001011973,100.000,15,13,268
blocker_446,S002841491,100.000,15,13,268
blocker_447,S004113920,100.000,15,13,268
blocker_448,S002154803,100.000,15,14,75
blocker_449,S002154803,100.000,15,15,21
blocker_450,S003768526,100.000,15,14,75
blocker_451,S001260257,100.000,15,15,21
blocker_452,S002508675,100.000,15,14,75
blocker_453,S000679377,100.000,15,14,75
blocker_454,S000679377,100.000,15,14,75
blocker_455,S000604606,100.000,15,14,75
blocker_456,S000465183,100.000,15,14,75
blocker_457,S000465183,100.000,15,14,75
blocker_458,S004196129,100.000,15,15,21
blocker_459,S004196129,100.000,15,15,21
blocker_460,S004196129,100.000,15,15,21
blocker_461,S004196129,100.000,15,14,75
blocker_462,S002399883,100.000,15,14,75
blocker_463,S002201596,100.000,15,14,75
blocker_464,S002201596,100.000,15,15,21
blocker_465,S002201596,100.000,15,15,21
blocker_466,S002201596,100.000,15,14,75
blocker_467,S002201596,100.000,15,13,268
blocker_468,S002201596,100.000,15,12,966
blocker_469,S003797141,100.000,15,12,966
blocker_470,S004258732,100.000,15,12,966
blocker_471,S004258732,100.000,15,12,966
blocker_472,S002894499,100.000,15,13,268
blocker_473,S000563118,100.000,15,13,268
blocker_474,S000563118,100.000,15,13,268
blocker_475,S000563118,100.000,15,13,268
blocker_476,S000563118,100.000,15,12,966
blocker_478,S003753394,100.000,15,12,966
blocker_479,S003753394,100.000,15,13,268
blocker_480,S003753394,100.000,15,13,268
blocker_481,S003753394,100.000,15,13,268
blocker_482,S001098362,100.000,15,13,268
blocker_483,S003443238,100.000,15,13,268
blocker_484,S003443238,100.000,15,13,268
blocker_485,S003443238,100.000,15,13,268
blocker_486,S004067767,100.000,15,13,268
blocker_487,S004126294,100.000,15,13,268
blocker_488,S004126294,100.000,15,13,268
blocker_489,S004126294,100.000,15,13,268
blocker_490,S000490779,100.000,15,13,268
blocker_491,S000490779,100.000,15,14,75
blocker_492,S000490779,100.000,15,14,75
blocker_493,S000355554,100.000,15,14,75
blocker_494,S000355554,100.000,15,14,75
blocker_495,S000355554,100.000,15,13,268
blocker_496,S000705203,100.000,15,13,268
blocker_497,S000705203,100.000,15,14,75
blocker_498,S000705203,100.000,15,14,75
blocker_499,S000705203,100.000,15,13,268
blocker_500,S004523264,100.000,15,13,268
blocker_501,S004523264,100.000,15,14,75
blocker_502,S004523264,100.000,15,15,21
blocker_503,S003661120,100.000,15,14,75
blocker_504,S003661120,100.000,15,14,75
blocker_505,S003661120,100.000,15,13,268
blocker_506,S001123054,100.000,15,13,268
blocker_507,S003062722,100.000,15,12,966
blocker_508,S000868602,100.000,15,13,268
blocker_509,S000868602,100.000,15,14,75
blocker_510,S000868602,100.000,15,14,75
blocker_511,S003964993,100.000,15,13,268
blocker_512,S003964993,100.000,15,14,75
blocker_513,S003964993,100.000,15,15,21
blocker_514,S003964993,100.000,15,14,75
blocker_515,S004244580,100.000,15,13,268
blocker_516,S004244580,100.000,15,13,268
blocker_517,S004244580,100.000,15,13,268
blocker_518,S004244580,100.000,15,12,966
blocker_519,S002346811,100.000,15,13,268
blocker_520,S003273429,100.000,15,14,75
blocker_521,S002324776,100.000,15,15,21
blocker_522,S004506135,100.000,15,15,21
blocker_523,S004506135,100.000,15,15,21
blocker_524,S004265169,100.000,15,15,21
blocker_525,S004242134,100.000,15,15,21
blocker_526,S004242134,100.000,15,14,75
blocker_527,S004242134,100.000,15,13,268
blocker_528,S001180000,100.000,15,13,268
blocker_529,S002201948,100.000,15,13,268
blocker_530,S002201948,100.000,15,13,268
blocker_531,S002201948,100.000,15,13,268
blocker_532,S002201948,100.000,15,12,966
blocker_533,S002283194,100.000,15,12,966
blocker_534,S002283194,100.000,15,12,966
blocker_535,S004524632,100.000,15,13,268
blocker_536,S004524632,100.000,15,13,268
blocker_537,S003240356,100.000,15,13,268
blocker_538,S003240356,100.000,15,13,268
blocker_539,S003240356,100.000,15,13,268
blocker_540,S001132483,100.000,15,14,75
blocker_541,S003092797,100.000,15,14,75
blocker_542,S003092797,100.000,15,14,75
blocker_543,S001323157,100.000,15,15,21
blocker_544,S001323157,100.000,15,14,75
blocker_545,S004523153,100.000,15,15,21
blocker_546,S004523153,100.000,15,15,21
blocker_547,S004523153,100.000,15,14,75
blocker_548,S004523153,100.000,15,13,268
blocker_549,S004422203,100.000,15,12,966
blocker_550,S004422203,100.000,15,12,966
blocker_551,S000653335,100.000,15,13,268
blocker_552,S000653335,100.000,15,13,268
blocker_553,S000653335,100.000,15,13,268
blocker_554,S001918731,100.000,15,13,268
blocker_555,S001239010,100.000,15,13,268
blocker_556,S001239010,100.000,15,13,268
blocker_557,S001239010,100.000,15,13,268
blocker_558,S001239010,100.000,15,12,966
blocker_559,S002998299,100.000,15,13,268
blocker_560,S002998299,100.000,15,14,75
blocker_561,S002998299,100.000,15,14,75
blocker_562,S000487427,100.000,15,14,75
blocker_563,S000487427,100.000,15,14,75
blocker_564,S000487427,100.000,15,13,268
blocker_565,S004420036,100.000,15,13,268
blocker_566,S004420036,100.000,15,13,268
blocker_567,S004420036,100.000,15,13,268
blocker_568,S004414693,100.000,15,13,268
blocker_569,S002485366,100.000,15,13,268
blocker_570,S002485366,100.000,15,13,268
blocker_571,S002485366,100.000,15,13,268
blocker_572,S000636358,100.000,15,13,268
blocker_573,S003175535,100.000,15,13,268
blocker_574,S003175535,100.000,15,14,75
blocker_575,S003175535,100.000,15,15,21
blocker_576,S001024065,100.000,15,15,21
blocker_577,S001024065,100.000,15,14,75
blocker_578,S003127586,100.000,15,14,75
blocker_579,S003127586,100.000,15,13,268
blocker_580,S004556226,100.000,15,13,268
blocker_581,S004556226,100.000,15,13,268
blocker_582,S001271956,100.000,15,14,75
blocker_583,S001271956,100.000,15,14,75
blocker_584,S001078598,100.000,15,14,75
blocker_585,S001078598,100.000,15,15,21
blocker_586,S001078598,100.000,15,14,75
blocker_587,S003989085,100.000,15,14,75
blocker_588,S003332742,100.000,15,13,268
blocker_589,S003332742,100.000,15,14,75
blocker_590,S003332742,100.000,15,14,75
blocker_591,S000767190,100.000,15,14,75
blocker_595,S003043157,100.000,15,14,75
blocker_596,S003043157,100.000,15,14,75
blocker_597,S000831113,100.000,15,14,75
blocker_598,S000831113,100.000,15,14,75
blocker_599,S000419910,100.000,15,14,75
blocker_600,S001733917,100.000,15,15,21
blocker_601,S001733917,100.000,15,14,75
blocker_602,S001733917,100.000,15,13,268
blocker_603,S002379883,100.000,15,12,966
blocker_604,S003051912,100.000,15,12,966
blocker_605,S003051912,100.000,15,12,966
blocker_606,S003051912,100.000,15,12,966
blocker_607,S004279011,100.000,15,13,268
blocker_608,S004279011,100.000,15,13,268
blocker_609,S000872759,100.000,15,13,268
blocker_610,S000872759,100.000,15,13,268
blocker_611,S000872759,100.000,15,13,268
blocker_612,S004593801,100.000,15,12,966
blocker_613,S003112205,100.000,15,13,268
blocker_614,S003112205,100.000,15,13,268
blocker_615,S003112205,100.000,15,13,268
blocker_616,S001590833,100.000,15,13,268
blocker_617,S001590833,100.000,15,13,268
blocker_618,S001590833,100.000,15,13,268
blocker_619,S004475380,100.000,15,13,268
blocker_620,S004475380,100.000,15,13,268
blocker_621,S003431036,100.000,15,12,966
blocker_622,S004202202,100.000,15,12,966
blocker_623,S004202202,100.000,15,13,268
blocker_624,S004208663,100.000,15,14,75
blocker_625,S000897276,100.000,15,14,75
blocker_626,S003763571,100.000,15,14,75
blocker_627,S003763571,100.000,15,15,21
blocker_628,S003763571,100.000,15,14,75
blocker_629,S003763571,100.000,15,13,268
blocker_630,S002917050,100.000,15,13,268
blocker_631,S002917050,100.000,15,14,75
blocker_632,S002917050,100.000,15,14,75
blocker_633,S002917050,100.000,15,13,268
blocker_634,S001013168,100.000,15,13,268
blocker_635,S003182545,100.000,15,13,268
blocker_636,S003182545,100.000,15,14,75
blocker_637,S003182545,100.000,15,14,75
blocker_638,S003686512,100.000,15,13,268
blocker_639,S003686512,100.000,15,14,75
blocker_640,S003686512,100.000,15,14,75
blocker_641,S003686512,100.000,15,13,268
blocker_642,S003686512,100.000,15,12,966
blocker_643,S000729793,100.000,15,13,268
blocker_644,S001018525,100.000,15,13,268
blocker_645,S001018525,100.000,15,13,268
blocker_646,S002763620,100.000,15,13,268
blocker_647,S002741623,100.000,15,13,268
blocker_648,S003138869,100.000,15,14,75
blocker_649,S003138869,100.000,15,14,75
blocker_650,S003138869,100.000,15,13,268
blocker_651,S004174239,100.000,15,12,966
blocker_652,S004174239,100.000,15,12,966
blocker_653,S004174239,100.000,15,12,966
blocker_654,S002683183,100.000,15,12,966
blocker_655,S001564444,100.000,15,13,268
blocker_656,S004291152,100.000,15,13,268
blocker_657,S004291152,100.000,15,14,75
blocker_658,S004291152,100.000,15,14,75
blocker_659,S000619141,100.000,15,14,75
blocker_660,S000619141,100.000,15,13,268
blocker_661,S001321795,100.000,15,13,268
blocker_662,S001321795,100.000,15,13,268
blocker_663,S001321795,100.000,15,13,268
blocker_664,S001051799,100.000,15,13,268
blocker_665,S000782612,100.000,15,13,268
blocker_666,S003420206,100.000,15,14,75
blocker_667,S003420206,100.000,15,14,75
